model_id,comment_id,true_label,probability_negative,probability_neutral,probability_positive,predicted_label,prediction_confidence,selected_threshold,is_covered,abstained_label,correct_if_covered,comment_text_original,video_id,brand_or_video_context,is_hcc,question,emoji,negation,slang,code_mixing,very_short,mixed_sentiment,sentiment_target,complaint_scope
ensemble_top2_human_supervised_development_only,7587050897827775249,Positive,0.5935403678298192,0.14252365720113,0.2639359749690508,Negative,0.5935403678298192,0.42,True,Negative,False,"ci fw hadalabo
moist soothing cream ss sk 1004 ttp biru bruntusan aku berkurang tapi muka aku kusem ci, aku antar jemput ank skolah panas panasan.
awal muka aku g kenapa knpa cmn mau ngilangin komedo doang trs fomo pke fw scora alhasil muka aku bruntusan jerawat mendem. tapi skrg udh mendingan berkat ikutin saran cici cmn kusem ci aku hrs bagaimana. cc @azarinecosmetic",7586827398084136200,azarine_retinol,True,True,False,False,True,True,False,True,,
ensemble_top2_human_supervised_development_only,7587056804390142727,Positive,0.2416563634120097,0.4387098449289746,0.3196337916590157,Neutral,0.4387098449289746,0.42,True,Neutral,False,"ci minta tolong dong rekomendasiin mois kulit kering selain hale biru mau tk buat pas makeup aja biar gk longsor.. pake hale biru jerawat jarang banget munculnya cm pori"" yg masih gede dan agak bruntusan",7586827398084136200,azarine_retinol,True,False,False,True,True,False,False,False,,
ensemble_top2_human_supervised_development_only,7587266534801851144,Negative,0.2388104033090723,0.5129560676996165,0.2482335289913111,Neutral,0.5129560676996165,0.42,True,Neutral,False,"ci tolonggg klo muka kusam, warna muka ga merata, bruntusan bagusnya make apa ya ci?, sy mke fw innisfree, ampoul skin 1004 yg putih sma coklat, tone brightening caps cream skin 1004, ss skin 1004 tub biru tpi gaada perubahan, bingung bagusan mois minimalist atau illiyoon, atau ad rekomendasi ci yg bagus buat kondisi kulit trsrb apa 🥹",7586827398084136200,azarine_retinol,True,True,True,True,True,True,False,False,,
ensemble_top2_human_supervised_development_only,7587404469648032513,Negative,0.370527350214141,0.4213310545525873,0.2081415952332716,Neutral,0.4213310545525873,0.42,True,Neutral,False,"hi ci aku pake fw hadalabo moisturizing,moist g2g brigtening,ss facetology yang oli and acne skin .. tapi muka ku masih kusam,kering kadang"" berminyak dibagian jidat dan hidung .. ini gimana ngatasinya ci ? pliss capee bgt gada yang cocok",7586827398084136200,azarine_retinol,False,True,False,False,True,True,False,True,,
ensemble_top2_human_supervised_development_only,7596242591277318930,Positive,0.185556164967583,0.6096590893611304,0.2047847456712865,Neutral,0.6096590893611304,0.42,True,Neutral,False,Keren 🥹🥹🥹🥹,7596239649517899016,davina_skincare,False,False,True,False,False,False,True,False,,
ensemble_top2_human_supervised_development_only,7596258109304619783,Neutral,0.5649854780893538,0.1523677017384634,0.2826468201721828,Negative,0.5649854780893538,0.42,True,Negative,False,aku beli november 2025 aman gak,7596239649517899016,davina_skincare,False,True,False,True,True,False,False,False,,
ensemble_top2_human_supervised_development_only,7596313425778524948,Positive,0.611574970539011,0.0764180582112616,0.3120069712497274,Negative,0.611574970539011,0.42,True,Negative,False,sumpah aku sdari dulu gak pernah peduli apa kata orang yang penting akunya nyaman pakai daviena udah itu cocok aja aku terusin sampe di era gempura apapun itu tetap daviena!!!,7596239649517899016,Daviena,False,True,False,True,True,False,False,False,Product / Brand,product_effect
ensemble_top2_human_supervised_development_only,7598869400267178773,Positive,0.5065300241714961,0.302742633695703,0.190727342132801,Negative,0.5065300241714961,0.42,True,Negative,False,"ga tau kenapa masih pake daviena walopun banyak revisi gini, semangat buk owner🫶 semoga bisa di perbaiki lagi ya, btw yg night ga di pake dulu 🤧sedih sih tpi gpp demi keamanan ❤️",7596239649517899016,davina_skincare,False,True,True,True,True,False,False,False,,
ensemble_top2_human_supervised_development_only,7616819883376771847,Negative,0.1472680170271578,0.8068912910226076,0.0458406919502346,Neutral,0.8068912910226076,0.42,True,Neutral,False,bisa tanggung jawab ga kak?????,7596239649517899016,davina_skincare,False,True,False,True,True,False,False,False,,
ensemble_top2_human_supervised_development_only,7628196636800680712,Neutral,0.463842356733249,0.3687976518065779,0.1673599914601731,Negative,0.463842356733249,0.42,True,Negative,False,aku mau pl retinol nya yg mw dm,7376604456818920709,daviena_retinol,False,False,False,False,True,False,False,False,,
ensemble_top2_human_supervised_development_only,7629678808207016725,Neutral,0.4254085432714626,0.149616344268368,0.4249751124601693,Negative,0.4254085432714626,0.42,True,Negative,False,"aku tuh sebelumnya pake krim dokter ,udah berhenti lumayan lama yaa ada kali 2 bulan lebih. awal berhenti tu dermatitis parah ,merah semua. trs aku rutinin pake basic skincare aja ,alhamdulillah membaik cuma emg lama bgt cerahnya. menurut kalian lanjut pake basic skincare apa ganti yg lain ya? pgn dokter lagi tapi lepas krim dokter itu perjuangan bgt ,sayang bgt kan kalo pake dokter lagi😭",7430007251076697350,Maryame,False,True,True,True,True,False,False,True,Usage question,usage_confusion
