seed,fold,row_index,comment_id,final_human_label,text_cluster_id,exact_duplicate_group_id,near_duplicate_cluster_id,cv_group_id
52,4,1581,7454741348199318290,Neutral,EXACT_TEXT_e6e4ef2871d07d67,EXACT_TEXT_e6e4ef2871d07d67,,exact_duplicate_group_id:EXACT_TEXT_e6e4ef2871d07d67
52,4,1585,7455885873332372229,Negative,EXACT_TEXT_4b605d45dd08e7ed,EXACT_TEXT_4b605d45dd08e7ed,,exact_duplicate_group_id:EXACT_TEXT_4b605d45dd08e7ed
52,4,1615,7460409839173894928,Positive,EXACT_TEXT_57c620931478ec07,EXACT_TEXT_57c620931478ec07,,exact_duplicate_group_id:EXACT_TEXT_57c620931478ec07
52,4,1619,7460878562981233425,Neutral,EXACT_TEXT_d1271392a8c42f8e,EXACT_TEXT_d1271392a8c42f8e,SIM_CLUSTER_00592,near_duplicate_cluster_id:SIM_CLUSTER_00592
52,4,1626,7462379485465199378,Negative,EXACT_TEXT_392c703825097609,EXACT_TEXT_392c703825097609,,exact_duplicate_group_id:EXACT_TEXT_392c703825097609
52,4,1628,7462784811485168390,Positive,EXACT_TEXT_326d27d08e0d03e6,EXACT_TEXT_326d27d08e0d03e6,,exact_duplicate_group_id:EXACT_TEXT_326d27d08e0d03e6
52,4,1631,7463089800637416199,Neutral,EXACT_TEXT_bd94b49a5d989e8f,EXACT_TEXT_bd94b49a5d989e8f,,exact_duplicate_group_id:EXACT_TEXT_bd94b49a5d989e8f
52,4,1632,7463162070407152390,Negative,EXACT_TEXT_147286bce652ea4c,EXACT_TEXT_147286bce652ea4c,,exact_duplicate_group_id:EXACT_TEXT_147286bce652ea4c
52,4,1634,7463548747696489224,Negative,EXACT_TEXT_18795f00f2e6df1e,EXACT_TEXT_18795f00f2e6df1e,,exact_duplicate_group_id:EXACT_TEXT_18795f00f2e6df1e
52,4,1636,7463810849079034629,Negative,EXACT_TEXT_0ff1f12bd4f2ab7a,EXACT_TEXT_0ff1f12bd4f2ab7a,,exact_duplicate_group_id:EXACT_TEXT_0ff1f12bd4f2ab7a
52,4,1639,7467816629105165073,Neutral,EXACT_TEXT_7b7d60582e0f539a,EXACT_TEXT_7b7d60582e0f539a,,exact_duplicate_group_id:EXACT_TEXT_7b7d60582e0f539a
52,4,1643,7468995052501959431,Positive,EXACT_TEXT_c115fe1e0b77c9dc,EXACT_TEXT_c115fe1e0b77c9dc,,exact_duplicate_group_id:EXACT_TEXT_c115fe1e0b77c9dc
52,4,1645,7470446039091495700,Neutral,EXACT_TEXT_3210cb5266ee686e,EXACT_TEXT_3210cb5266ee686e,,exact_duplicate_group_id:EXACT_TEXT_3210cb5266ee686e
52,4,1646,7470944018088821522,Negative,EXACT_TEXT_d92e5f559e1304b3,EXACT_TEXT_d92e5f559e1304b3,,exact_duplicate_group_id:EXACT_TEXT_d92e5f559e1304b3
52,4,1648,7471543662889288456,Negative,EXACT_TEXT_0702e4b89181f8e1,EXACT_TEXT_0702e4b89181f8e1,,exact_duplicate_group_id:EXACT_TEXT_0702e4b89181f8e1
52,4,1649,7472263861074068244,Negative,EXACT_TEXT_34dc62a1a4457830,EXACT_TEXT_34dc62a1a4457830,,exact_duplicate_group_id:EXACT_TEXT_34dc62a1a4457830
52,4,1661,7478378820396221202,Neutral,EXACT_TEXT_536e77a2642b9789,EXACT_TEXT_536e77a2642b9789,,exact_duplicate_group_id:EXACT_TEXT_536e77a2642b9789
52,4,1664,7480108430808957751,Positive,EXACT_TEXT_9a8f2a9092e3dda5,EXACT_TEXT_9a8f2a9092e3dda5,,exact_duplicate_group_id:EXACT_TEXT_9a8f2a9092e3dda5
52,4,1668,7484332418754806536,Negative,EXACT_TEXT_ce4c36e0996d4b2a,EXACT_TEXT_ce4c36e0996d4b2a,,exact_duplicate_group_id:EXACT_TEXT_ce4c36e0996d4b2a
52,4,1671,7490791432316388104,Neutral,EXACT_TEXT_6ec5dccd23de4618,EXACT_TEXT_6ec5dccd23de4618,,exact_duplicate_group_id:EXACT_TEXT_6ec5dccd23de4618
52,4,1673,7492025256124547861,Neutral,EXACT_TEXT_6d8c68d92f9782c2,EXACT_TEXT_6d8c68d92f9782c2,SIM_CLUSTER_00107,near_duplicate_cluster_id:SIM_CLUSTER_00107
52,4,1676,7494478048496304914,Neutral,EXACT_TEXT_bced2336d647a137,EXACT_TEXT_bced2336d647a137,,exact_duplicate_group_id:EXACT_TEXT_bced2336d647a137
52,4,1682,7497475663529050887,Negative,EXACT_TEXT_0bc382e5afd32b68,EXACT_TEXT_0bc382e5afd32b68,,exact_duplicate_group_id:EXACT_TEXT_0bc382e5afd32b68
52,4,1683,7499845805572342546,Negative,EXACT_TEXT_d97290843b304812,EXACT_TEXT_d97290843b304812,,exact_duplicate_group_id:EXACT_TEXT_d97290843b304812
52,4,1699,7509803015462273800,Negative,EXACT_TEXT_556b3290dc20d5c3,EXACT_TEXT_556b3290dc20d5c3,,exact_duplicate_group_id:EXACT_TEXT_556b3290dc20d5c3
52,4,1721,7532149256339571474,Negative,EXACT_TEXT_c5a95a58ec7e22f3,EXACT_TEXT_c5a95a58ec7e22f3,,exact_duplicate_group_id:EXACT_TEXT_c5a95a58ec7e22f3
52,4,1722,7534596875879039761,Negative,EXACT_TEXT_dc63b8417323b070,EXACT_TEXT_dc63b8417323b070,,exact_duplicate_group_id:EXACT_TEXT_dc63b8417323b070
52,4,1732,7542259660112610066,Negative,EXACT_TEXT_4e4a23e1d70f8aa0,EXACT_TEXT_4e4a23e1d70f8aa0,,exact_duplicate_group_id:EXACT_TEXT_4e4a23e1d70f8aa0
52,4,1734,7543158366038852360,Negative,EXACT_TEXT_855cf811c03bfc35,EXACT_TEXT_855cf811c03bfc35,,exact_duplicate_group_id:EXACT_TEXT_855cf811c03bfc35
52,4,1740,7548228101995348754,Positive,EXACT_TEXT_ff075515b1e321e7,EXACT_TEXT_ff075515b1e321e7,,exact_duplicate_group_id:EXACT_TEXT_ff075515b1e321e7
52,4,1742,7549831991319954194,Neutral,EXACT_TEXT_701ad44926739c62,EXACT_TEXT_701ad44926739c62,,exact_duplicate_group_id:EXACT_TEXT_701ad44926739c62
52,4,1748,7557955559442514695,Negative,EXACT_TEXT_d5f545495ed8578a,EXACT_TEXT_d5f545495ed8578a,,exact_duplicate_group_id:EXACT_TEXT_d5f545495ed8578a
52,4,1765,7586966923628905236,Neutral,EXACT_TEXT_d8cd367fc63d9467,EXACT_TEXT_d8cd367fc63d9467,,exact_duplicate_group_id:EXACT_TEXT_d8cd367fc63d9467
52,4,1786,7596276325607637780,Positive,EXACT_TEXT_a87baadd2542b0d4,EXACT_TEXT_a87baadd2542b0d4,,exact_duplicate_group_id:EXACT_TEXT_a87baadd2542b0d4
52,4,1787,7596289638657114897,Positive,EXACT_TEXT_3320468259f8b0e2,EXACT_TEXT_3320468259f8b0e2,,exact_duplicate_group_id:EXACT_TEXT_3320468259f8b0e2
52,4,1801,7598600214124200722,Negative,EXACT_TEXT_968efd329c553569,EXACT_TEXT_968efd329c553569,,exact_duplicate_group_id:EXACT_TEXT_968efd329c553569
52,4,1803,7599111939948839700,Neutral,EXACT_TEXT_2a47f4d72ebfad40,EXACT_TEXT_2a47f4d72ebfad40,,exact_duplicate_group_id:EXACT_TEXT_2a47f4d72ebfad40
52,4,1809,7600050056381809429,Negative,EXACT_TEXT_1ac7b7fa47d52360,EXACT_TEXT_1ac7b7fa47d52360,,exact_duplicate_group_id:EXACT_TEXT_1ac7b7fa47d52360
52,4,1810,7601783963719303956,Positive,EXACT_TEXT_e5dc2069c65eca07,EXACT_TEXT_e5dc2069c65eca07,,exact_duplicate_group_id:EXACT_TEXT_e5dc2069c65eca07
52,4,1811,7604507651976135444,Neutral,EXACT_TEXT_88655baa1ca3b5fd,EXACT_TEXT_88655baa1ca3b5fd,,exact_duplicate_group_id:EXACT_TEXT_88655baa1ca3b5fd
52,5,13,7123785566018388762,Neutral,EXACT_TEXT_05c55ed684753b81,EXACT_TEXT_05c55ed684753b81,,exact_duplicate_group_id:EXACT_TEXT_05c55ed684753b81
52,5,16,7143227982911046427,Negative,EXACT_TEXT_8240a695a1016fc4,EXACT_TEXT_8240a695a1016fc4,,exact_duplicate_group_id:EXACT_TEXT_8240a695a1016fc4
52,5,23,7187258978286699291,Neutral,EXACT_TEXT_03a028c9b343a217,EXACT_TEXT_03a028c9b343a217,,exact_duplicate_group_id:EXACT_TEXT_03a028c9b343a217
52,5,24,7188126789989335835,Neutral,EXACT_TEXT_21bbce1fc6738fe0,EXACT_TEXT_21bbce1fc6738fe0,,exact_duplicate_group_id:EXACT_TEXT_21bbce1fc6738fe0
52,5,27,7195213275775943450,Neutral,EXACT_TEXT_c1732d5144dad281,EXACT_TEXT_c1732d5144dad281,,exact_duplicate_group_id:EXACT_TEXT_c1732d5144dad281
52,5,28,7200692561793991451,Neutral,EXACT_TEXT_b3780664904d58fb,EXACT_TEXT_b3780664904d58fb,,exact_duplicate_group_id:EXACT_TEXT_b3780664904d58fb
52,5,29,7201766217249571611,Neutral,EXACT_TEXT_e3db2a3ee5a3e623,EXACT_TEXT_e3db2a3ee5a3e623,,exact_duplicate_group_id:EXACT_TEXT_e3db2a3ee5a3e623
52,5,33,7205541472250610438,Neutral,EXACT_GROUP_00287,EXACT_GROUP_00287,SIM_CLUSTER_00812,near_duplicate_cluster_id:SIM_CLUSTER_00812
52,5,34,7205542385199629062,Neutral,EXACT_GROUP_00287,EXACT_GROUP_00287,SIM_CLUSTER_00812,near_duplicate_cluster_id:SIM_CLUSTER_00812
52,5,46,7216607576683201307,Neutral,EXACT_TEXT_f306e1e1467aa1fc,EXACT_TEXT_f306e1e1467aa1fc,SIM_CLUSTER_00280,near_duplicate_cluster_id:SIM_CLUSTER_00280
52,5,55,7224553429305344794,Neutral,EXACT_TEXT_93fd3d75e35e1507,EXACT_TEXT_93fd3d75e35e1507,,exact_duplicate_group_id:EXACT_TEXT_93fd3d75e35e1507
52,5,69,7251161318287475462,Neutral,EXACT_TEXT_4d078e2d9d643058,EXACT_TEXT_4d078e2d9d643058,,exact_duplicate_group_id:EXACT_TEXT_4d078e2d9d643058
52,5,75,7272295526275203846,Neutral,EXACT_TEXT_f50b41adb54214cd,EXACT_TEXT_f50b41adb54214cd,,exact_duplicate_group_id:EXACT_TEXT_f50b41adb54214cd
52,5,76,7272583051036525318,Neutral,EXACT_TEXT_b45aaffa8ddef464,EXACT_TEXT_b45aaffa8ddef464,,exact_duplicate_group_id:EXACT_TEXT_b45aaffa8ddef464
52,5,90,7312052027029881606,Neutral,EXACT_TEXT_bf3258fa33c9a293,EXACT_TEXT_bf3258fa33c9a293,,exact_duplicate_group_id:EXACT_TEXT_bf3258fa33c9a293
52,5,101,7312996886096118533,Neutral,EXACT_GROUP_00470,EXACT_GROUP_00470,SIM_CLUSTER_00913,near_duplicate_cluster_id:SIM_CLUSTER_00913
52,5,111,7317205302574301957,Neutral,EXACT_TEXT_468f6aac41542cf5,EXACT_TEXT_468f6aac41542cf5,,exact_duplicate_group_id:EXACT_TEXT_468f6aac41542cf5
52,5,113,7317885504392151814,Negative,EXACT_TEXT_35a3f1c6db20056f,EXACT_TEXT_35a3f1c6db20056f,,exact_duplicate_group_id:EXACT_TEXT_35a3f1c6db20056f
52,5,117,7319427771931280134,Neutral,EXACT_TEXT_cb8e70946fd34276,EXACT_TEXT_cb8e70946fd34276,,exact_duplicate_group_id:EXACT_TEXT_cb8e70946fd34276
52,5,122,7320178699759371014,Negative,EXACT_TEXT_5a534bc029fe42c6,EXACT_TEXT_5a534bc029fe42c6,,exact_duplicate_group_id:EXACT_TEXT_5a534bc029fe42c6
52,5,125,7320190520797938438,Negative,EXACT_TEXT_e24b615e9a280ba1,EXACT_TEXT_e24b615e9a280ba1,,exact_duplicate_group_id:EXACT_TEXT_e24b615e9a280ba1
52,5,127,7320200273665704710,Neutral,EXACT_TEXT_3468ae5f39cc5f70,EXACT_TEXT_3468ae5f39cc5f70,,exact_duplicate_group_id:EXACT_TEXT_3468ae5f39cc5f70
52,5,129,7320640432550822661,Neutral,EXACT_TEXT_3acfd64344bc3b01,EXACT_TEXT_3acfd64344bc3b01,,exact_duplicate_group_id:EXACT_TEXT_3acfd64344bc3b01
52,5,131,7322418149794071301,Negative,EXACT_TEXT_d58ddb93c355800a,EXACT_TEXT_d58ddb93c355800a,,exact_duplicate_group_id:EXACT_TEXT_d58ddb93c355800a
52,5,133,7322964875817304838,Neutral,EXACT_TEXT_c1fc6c6e3af8fa57,EXACT_TEXT_c1fc6c6e3af8fa57,,exact_duplicate_group_id:EXACT_TEXT_c1fc6c6e3af8fa57
52,5,137,7325669549071106822,Negative,EXACT_TEXT_df881a49a04646a8,EXACT_TEXT_df881a49a04646a8,,exact_duplicate_group_id:EXACT_TEXT_df881a49a04646a8
52,5,141,7329456753429496581,Neutral,EXACT_TEXT_2468d2d271b23c6a,EXACT_TEXT_2468d2d271b23c6a,,exact_duplicate_group_id:EXACT_TEXT_2468d2d271b23c6a
52,5,146,7330626840119673605,Neutral,EXACT_TEXT_5c2c60ea7315fd1a,EXACT_TEXT_5c2c60ea7315fd1a,,exact_duplicate_group_id:EXACT_TEXT_5c2c60ea7315fd1a
52,5,151,7335246645772174085,Neutral,EXACT_TEXT_6c4ee6c81f60917e,EXACT_TEXT_6c4ee6c81f60917e,,exact_duplicate_group_id:EXACT_TEXT_6c4ee6c81f60917e
52,5,157,7340244606807933702,Neutral,EXACT_TEXT_ce6707ff8d58fa8f,EXACT_TEXT_ce6707ff8d58fa8f,,exact_duplicate_group_id:EXACT_TEXT_ce6707ff8d58fa8f
52,5,158,7340944424291091206,Neutral,EXACT_TEXT_a1c7fb0fee26281c,EXACT_TEXT_a1c7fb0fee26281c,,exact_duplicate_group_id:EXACT_TEXT_a1c7fb0fee26281c
52,5,159,7340950182969918214,Negative,EXACT_TEXT_e2178dde323a9621,EXACT_TEXT_e2178dde323a9621,,exact_duplicate_group_id:EXACT_TEXT_e2178dde323a9621
52,5,170,7346105465593709317,Negative,EXACT_TEXT_d0a16e07d9e3bac9,EXACT_TEXT_d0a16e07d9e3bac9,,exact_duplicate_group_id:EXACT_TEXT_d0a16e07d9e3bac9
52,5,172,7349751900659516166,Neutral,EXACT_TEXT_e1b31267ba68369f,EXACT_TEXT_e1b31267ba68369f,,exact_duplicate_group_id:EXACT_TEXT_e1b31267ba68369f
52,5,174,7352760121527206661,Negative,EXACT_TEXT_7784166264f0047d,EXACT_TEXT_7784166264f0047d,,exact_duplicate_group_id:EXACT_TEXT_7784166264f0047d
52,5,177,7357685823293670150,Neutral,EXACT_TEXT_94b4402e40588c21,EXACT_TEXT_94b4402e40588c21,,exact_duplicate_group_id:EXACT_TEXT_94b4402e40588c21
52,5,182,7357795529356477190,Neutral,EXACT_TEXT_794e7dfd8690fd07,EXACT_TEXT_794e7dfd8690fd07,,exact_duplicate_group_id:EXACT_TEXT_794e7dfd8690fd07
52,5,184,7357879938664235782,Neutral,EXACT_TEXT_e777df0216e65237,EXACT_TEXT_e777df0216e65237,,exact_duplicate_group_id:EXACT_TEXT_e777df0216e65237
52,5,187,7357913341787423493,Neutral,EXACT_TEXT_7efa29a6de40c7ec,EXACT_TEXT_7efa29a6de40c7ec,,exact_duplicate_group_id:EXACT_TEXT_7efa29a6de40c7ec
52,5,190,7357943465521021702,Negative,EXACT_TEXT_eb6e6f3ad4bdee30,EXACT_TEXT_eb6e6f3ad4bdee30,,exact_duplicate_group_id:EXACT_TEXT_eb6e6f3ad4bdee30
52,5,191,7357966465549173510,Negative,EXACT_TEXT_cafd76d10ff883cd,EXACT_TEXT_cafd76d10ff883cd,,exact_duplicate_group_id:EXACT_TEXT_cafd76d10ff883cd
52,5,200,7358153134517191430,Negative,EXACT_TEXT_81b0bce79fa5e351,EXACT_TEXT_81b0bce79fa5e351,,exact_duplicate_group_id:EXACT_TEXT_81b0bce79fa5e351
52,5,206,7358402111887573766,Neutral,EXACT_TEXT_e0227a1b8233f7a0,EXACT_TEXT_e0227a1b8233f7a0,,exact_duplicate_group_id:EXACT_TEXT_e0227a1b8233f7a0
52,5,208,7358488993119716101,Neutral,EXACT_TEXT_199a28a9ac3f3342,EXACT_TEXT_199a28a9ac3f3342,,exact_duplicate_group_id:EXACT_TEXT_199a28a9ac3f3342
52,5,210,7358669395169297157,Neutral,EXACT_TEXT_361856efc29cedd0,EXACT_TEXT_361856efc29cedd0,,exact_duplicate_group_id:EXACT_TEXT_361856efc29cedd0
52,5,213,7359049180055520006,Neutral,EXACT_TEXT_40c448dd10506319,EXACT_TEXT_40c448dd10506319,,exact_duplicate_group_id:EXACT_TEXT_40c448dd10506319
52,5,219,7359770053929452293,Negative,EXACT_TEXT_34353b7bdc672351,EXACT_TEXT_34353b7bdc672351,,exact_duplicate_group_id:EXACT_TEXT_34353b7bdc672351
52,5,224,7360292609473200902,Neutral,EXACT_TEXT_30faa5ba5c98e2be,EXACT_TEXT_30faa5ba5c98e2be,,exact_duplicate_group_id:EXACT_TEXT_30faa5ba5c98e2be
52,5,226,7362055774011081478,Neutral,EXACT_TEXT_9c6863e09629ca07,EXACT_TEXT_9c6863e09629ca07,,exact_duplicate_group_id:EXACT_TEXT_9c6863e09629ca07
52,5,227,7362759977041675013,Neutral,EXACT_TEXT_d56b57e9fddab7c1,EXACT_TEXT_d56b57e9fddab7c1,,exact_duplicate_group_id:EXACT_TEXT_d56b57e9fddab7c1
52,5,228,7362905236720190213,Neutral,EXACT_TEXT_5ef5864b3ff00024,EXACT_TEXT_5ef5864b3ff00024,,exact_duplicate_group_id:EXACT_TEXT_5ef5864b3ff00024
52,5,236,7369392701919675141,Neutral,EXACT_TEXT_0e2fa38b86a146e2,EXACT_TEXT_0e2fa38b86a146e2,,exact_duplicate_group_id:EXACT_TEXT_0e2fa38b86a146e2
52,5,245,7377300086337323781,Neutral,EXACT_TEXT_245fb6984e291cd6,EXACT_TEXT_245fb6984e291cd6,,exact_duplicate_group_id:EXACT_TEXT_245fb6984e291cd6
52,5,249,7378511320205411077,Neutral,EXACT_TEXT_67471e7f548e098a,EXACT_TEXT_67471e7f548e098a,,exact_duplicate_group_id:EXACT_TEXT_67471e7f548e098a
52,5,250,7378522242004763398,Neutral,EXACT_TEXT_a52a810142fae5cd,EXACT_TEXT_a52a810142fae5cd,,exact_duplicate_group_id:EXACT_TEXT_a52a810142fae5cd
52,5,254,7381871600696279813,Neutral,EXACT_TEXT_9c140cd62d761e54,EXACT_TEXT_9c140cd62d761e54,,exact_duplicate_group_id:EXACT_TEXT_9c140cd62d761e54
52,5,255,7382537171343885062,Neutral,EXACT_TEXT_24e76f494e879828,EXACT_TEXT_24e76f494e879828,,exact_duplicate_group_id:EXACT_TEXT_24e76f494e879828
52,5,259,7385185627312390918,Neutral,EXACT_TEXT_db74ed8e14543575,EXACT_TEXT_db74ed8e14543575,,exact_duplicate_group_id:EXACT_TEXT_db74ed8e14543575
52,5,278,7393629524293108485,Neutral,EXACT_TEXT_d313ddb0ebdfcc3c,EXACT_TEXT_d313ddb0ebdfcc3c,,exact_duplicate_group_id:EXACT_TEXT_d313ddb0ebdfcc3c
52,5,279,7393935094467707654,Neutral,EXACT_TEXT_ad84707d28b76475,EXACT_TEXT_ad84707d28b76475,,exact_duplicate_group_id:EXACT_TEXT_ad84707d28b76475
52,5,283,7397950655061426950,Neutral,EXACT_TEXT_84347971b18a5262,EXACT_TEXT_84347971b18a5262,,exact_duplicate_group_id:EXACT_TEXT_84347971b18a5262
52,5,288,7398528735296111365,Neutral,EXACT_TEXT_25df572454dfa556,EXACT_TEXT_25df572454dfa556,,exact_duplicate_group_id:EXACT_TEXT_25df572454dfa556
52,5,295,7402903879933215494,Neutral,EXACT_TEXT_e0b6a344c89a2494,EXACT_TEXT_e0b6a344c89a2494,,exact_duplicate_group_id:EXACT_TEXT_e0b6a344c89a2494
52,5,297,7403878684140012293,Neutral,EXACT_TEXT_162abaee909bccb6,EXACT_TEXT_162abaee909bccb6,,exact_duplicate_group_id:EXACT_TEXT_162abaee909bccb6
52,5,309,7416656627098501893,Neutral,EXACT_TEXT_53f7fdb00b70ff56,EXACT_TEXT_53f7fdb00b70ff56,,exact_duplicate_group_id:EXACT_TEXT_53f7fdb00b70ff56
52,5,317,7420708516950262534,Negative,EXACT_TEXT_62512188b4be2761,EXACT_TEXT_62512188b4be2761,,exact_duplicate_group_id:EXACT_TEXT_62512188b4be2761
52,5,323,7421581974575416069,Negative,EXACT_TEXT_3aff8413ac8a7f7d,EXACT_TEXT_3aff8413ac8a7f7d,,exact_duplicate_group_id:EXACT_TEXT_3aff8413ac8a7f7d
52,5,327,7422091852134089477,Negative,EXACT_TEXT_8fd424627a406ca5,EXACT_TEXT_8fd424627a406ca5,,exact_duplicate_group_id:EXACT_TEXT_8fd424627a406ca5
52,5,330,7422322317295354629,Negative,EXACT_TEXT_2dea883181d73152,EXACT_TEXT_2dea883181d73152,,exact_duplicate_group_id:EXACT_TEXT_2dea883181d73152
52,5,336,7422925531873542918,Negative,EXACT_TEXT_27c20729be0fe1f0,EXACT_TEXT_27c20729be0fe1f0,,exact_duplicate_group_id:EXACT_TEXT_27c20729be0fe1f0
52,5,337,7423348592411476741,Neutral,EXACT_TEXT_e779898154237931,EXACT_TEXT_e779898154237931,SIM_CLUSTER_00840,near_duplicate_cluster_id:SIM_CLUSTER_00840
52,5,344,7425109593426281221,Negative,EXACT_TEXT_2db3a47a345cd4c1,EXACT_TEXT_2db3a47a345cd4c1,,exact_duplicate_group_id:EXACT_TEXT_2db3a47a345cd4c1
52,5,346,7425255870156964613,Negative,EXACT_TEXT_b8826c261123ded6,EXACT_TEXT_b8826c261123ded6,,exact_duplicate_group_id:EXACT_TEXT_b8826c261123ded6
52,5,349,7425965376921518854,Negative,EXACT_TEXT_606d25416417981a,EXACT_TEXT_606d25416417981a,,exact_duplicate_group_id:EXACT_TEXT_606d25416417981a
52,5,359,7429343019331863314,Neutral,EXACT_TEXT_94385e82a172d8ba,EXACT_TEXT_94385e82a172d8ba,,exact_duplicate_group_id:EXACT_TEXT_94385e82a172d8ba
52,5,360,7429590710049407762,Negative,EXACT_TEXT_aa0936d33ebbad88,EXACT_TEXT_aa0936d33ebbad88,,exact_duplicate_group_id:EXACT_TEXT_aa0936d33ebbad88
52,5,368,7430767394401256198,Neutral,EXACT_TEXT_2d003f78e4f31f63,EXACT_TEXT_2d003f78e4f31f63,SIM_CLUSTER_01027,near_duplicate_cluster_id:SIM_CLUSTER_01027
52,5,370,7430787814322995985,Neutral,EXACT_TEXT_b397ed557f5ec1c1,EXACT_TEXT_b397ed557f5ec1c1,,exact_duplicate_group_id:EXACT_TEXT_b397ed557f5ec1c1
52,5,386,7439889454377403152,Neutral,EXACT_TEXT_51532adca687a845,EXACT_TEXT_51532adca687a845,,exact_duplicate_group_id:EXACT_TEXT_51532adca687a845
52,5,387,7439952728133042952,Negative,EXACT_TEXT_a3842c7ac55f4067,EXACT_TEXT_a3842c7ac55f4067,,exact_duplicate_group_id:EXACT_TEXT_a3842c7ac55f4067
52,5,393,7449030034739118855,Neutral,EXACT_TEXT_0ad3c58b7f8bdfb2,EXACT_TEXT_0ad3c58b7f8bdfb2,,exact_duplicate_group_id:EXACT_TEXT_0ad3c58b7f8bdfb2
52,5,408,7459030067261539073,Neutral,EXACT_TEXT_c1c1dfa52ae5033d,EXACT_TEXT_c1c1dfa52ae5033d,,exact_duplicate_group_id:EXACT_TEXT_c1c1dfa52ae5033d
52,5,431,7479242775281124114,Negative,EXACT_TEXT_bfb3e89704c78318,EXACT_TEXT_bfb3e89704c78318,,exact_duplicate_group_id:EXACT_TEXT_bfb3e89704c78318
52,5,446,7508015229289448209,Negative,EXACT_TEXT_b186aaa26cedd06f,EXACT_TEXT_b186aaa26cedd06f,,exact_duplicate_group_id:EXACT_TEXT_b186aaa26cedd06f
52,5,450,7525614709035303688,Negative,EXACT_TEXT_cf1164fceb7ea2c6,EXACT_TEXT_cf1164fceb7ea2c6,,exact_duplicate_group_id:EXACT_TEXT_cf1164fceb7ea2c6
52,5,452,7528720620843467537,Negative,EXACT_TEXT_b94d3da22ad71504,EXACT_TEXT_b94d3da22ad71504,,exact_duplicate_group_id:EXACT_TEXT_b94d3da22ad71504
52,5,463,7544712267066802962,Negative,EXACT_TEXT_15f294c5f698b38d,EXACT_TEXT_15f294c5f698b38d,,exact_duplicate_group_id:EXACT_TEXT_15f294c5f698b38d
52,5,464,7550625327639216913,Neutral,EXACT_TEXT_cb825300f39b4222,EXACT_TEXT_cb825300f39b4222,,exact_duplicate_group_id:EXACT_TEXT_cb825300f39b4222
52,5,468,7560667518839522069,Negative,EXACT_GROUP_00038,EXACT_GROUP_00038,SIM_CLUSTER_01435,near_duplicate_cluster_id:SIM_CLUSTER_01435
52,5,469,7560670446296335124,Negative,EXACT_GROUP_00038,EXACT_GROUP_00038,SIM_CLUSTER_01435,near_duplicate_cluster_id:SIM_CLUSTER_01435
52,5,474,7580331590564692754,Negative,EXACT_TEXT_e3d7ce0b78212925,EXACT_TEXT_e3d7ce0b78212925,,exact_duplicate_group_id:EXACT_TEXT_e3d7ce0b78212925
52,5,485,7586964246555542289,Neutral,EXACT_TEXT_442e5d46f34211d3,EXACT_TEXT_442e5d46f34211d3,,exact_duplicate_group_id:EXACT_TEXT_442e5d46f34211d3
52,5,487,7586981334897394439,Neutral,EXACT_TEXT_c03b22b9adf730ff,EXACT_TEXT_c03b22b9adf730ff,,exact_duplicate_group_id:EXACT_TEXT_c03b22b9adf730ff
52,5,492,7587047004062302984,Negative,EXACT_TEXT_724c53e3b514966a,EXACT_TEXT_724c53e3b514966a,,exact_duplicate_group_id:EXACT_TEXT_724c53e3b514966a
52,5,503,7587404469648032513,Negative,EXACT_TEXT_bddde06e863183a1,EXACT_TEXT_bddde06e863183a1,,exact_duplicate_group_id:EXACT_TEXT_bddde06e863183a1
52,5,526,7596527205745754888,Negative,EXACT_TEXT_f9082839232f82d8,EXACT_TEXT_f9082839232f82d8,,exact_duplicate_group_id:EXACT_TEXT_f9082839232f82d8
52,5,527,7596532525352600338,Neutral,EXACT_TEXT_d1dfb450c91a3cbc,EXACT_TEXT_d1dfb450c91a3cbc,,exact_duplicate_group_id:EXACT_TEXT_d1dfb450c91a3cbc
52,5,532,7604494318586331911,Neutral,EXACT_TEXT_eaf84417fc1b3b05,EXACT_TEXT_eaf84417fc1b3b05,,exact_duplicate_group_id:EXACT_TEXT_eaf84417fc1b3b05
52,5,533,7609142408161182471,Negative,EXACT_TEXT_85fd9dcba36374e0,EXACT_TEXT_85fd9dcba36374e0,,exact_duplicate_group_id:EXACT_TEXT_85fd9dcba36374e0
52,5,535,7616370759460717333,Neutral,EXACT_TEXT_051f7ba38f833fd0,EXACT_TEXT_051f7ba38f833fd0,,exact_duplicate_group_id:EXACT_TEXT_051f7ba38f833fd0
52,5,536,7616819883376771847,Negative,EXACT_TEXT_3ee88904768a0c28,EXACT_TEXT_3ee88904768a0c28,,exact_duplicate_group_id:EXACT_TEXT_3ee88904768a0c28
52,5,540,7629678808207016725,Neutral,EXACT_TEXT_27777a4cf0680eef,EXACT_TEXT_27777a4cf0680eef,,exact_duplicate_group_id:EXACT_TEXT_27777a4cf0680eef
52,5,546,7123077294612939547,Neutral,EXACT_TEXT_294ecc92ebb13db4,EXACT_TEXT_294ecc92ebb13db4,,exact_duplicate_group_id:EXACT_TEXT_294ecc92ebb13db4
52,5,551,7129072863659475739,Neutral,EXACT_TEXT_94d3b52425b40915,EXACT_TEXT_94d3b52425b40915,,exact_duplicate_group_id:EXACT_TEXT_94d3b52425b40915
