sample_set,comment_id,comment_text_original,video_id,product_category,is_hcc,hcc_id,brand_label_auto,sampling_stratum,sample_probability,sample_weight,heuristic_label_pass1,heuristic_reason_pass1,heuristic_label_pass2,heuristic_reason_pass2,heuristic_reference_label,heuristic_reference_reason,ambiguity_flags,manual_label,comment_text_model_minimal_raw,comment_text_model_social_normalized,baseline_label,baseline_confidence,emoji_only,question,negation,slang,code_mixing,very_short,potential_sarcasm,mixed_sentiment,domain_term,annotator_1_label,annotator_1_notes,annotator_2_label,annotator_2_notes,adjudicated_human_label,adjudication_notes,reference_label,reference_label_source
development,7421732204832162566,Garnier sama hanasui bagus mana gays ? Srius nanya nih buat ak yg muka kering dan kusam aja suka #davinaskincare ini wajib di #skincareroutine harian,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,mixed_or_low_margin;mixed_sentiment;question;slang,,Garnier sama hanasui bagus mana gays ? Srius nanya nih buat ak yg muka kering dan kusam aja suka #davinaskincare ini wajib di #skincareroutine harian,Garnier sama hanasui bagus mana gays ? Srius nanya nih buat ak yg muka kering dan kusam aja suka #davinaskincare ini wajib di #skincareroutine harian,Unknown,0.0,False,True,True,True,False,False,False,True,True,Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,human_adjudicated_label
development,7421699540212777733,daaan aku maafin mbaaa😉..waloo aku ga pernah belii productnya pengen #glowingskin pakai ini cocok masuk #skincareroutine,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,code_mixing;question;slang,,daaan aku maafin mbaaa😉..waloo aku ga pernah belii productnya pengen #glowingskin pakai ini cocok masuk #skincareroutine,daaan aku maafin mbaaa😉..waloo aku ga pernah belii productnya pengen #glowingskin pakai ini cocok masuk #skincareroutine,Positive,0.5,False,True,True,True,True,False,False,False,True,Positive,"Memberikan dukungan, apresiasi, atau penerimaan yang jelas terhadap pihak/brand yang dibahas.",Uncertain,"Makna evaluatifnya ambigu, campuran, atau memerlukan konteks tambahan untuk menentukan polaritas.",Positive,"Adjudikasi menetapkan Positive karena sinyal hasil baik/pujian menjadi fokus utama. Unsur negatif atau kehati-hatian dinilai sebagai konteks sekunder. Memberikan dukungan, apresiasi, atau penerimaan yang jelas terhadap pihak/brand yang dibahas.",Positive,human_adjudicated_label
development,7421689344485016328,"baru pakai daviena ada berita begini ,,tapi gimana aku cocok 🥺🥺 gmna mau ditrusin/ganti 🥺🥺",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,,"baru pakai daviena ada berita begini ,,tapi gimana aku cocok 🥺🥺 gmna mau ditrusin/ganti 🥺🥺","baru pakai daviena ada berita begini ,,tapi gimana aku cocok 🥺🥺 gmna mau ditrusin/ganti 🥺🥺",Positive,0.5,False,True,True,True,False,False,False,False,True,Positive,Menyatakan pengalaman cocok/aman dan tidak mengalami iritasi atau breakout.,Negative,"Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Uncertain,"Adjudikasi menetapkan Uncertain karena bukti polaritas tidak cukup konsisten atau membutuhkan konteks tambahan. Makna evaluatifnya ambigu, campuran, atau memerlukan konteks tambahan untuk menentukan polaritas.",Uncertain,human_adjudicated_label
development,7421662707031294726,Skinker mahal tp over claim 🤣 masa kalah sm serum hanasui yg 20rb an tp kandungannya lbh bagus dan real 😁,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,code_mixing;mixed_or_low_margin;mixed_sentiment;potential_sarcasm;slang,,Skinker mahal tp over claim 🤣 masa kalah sm serum hanasui yg 20rb an tp kandungannya lbh bagus dan real 😁,Skinker mahal tp over claim 🤣 masa kalah sm serum hanasui yg 20rb an tp kandungannya lbh bagus dan real 😁,Unknown,0.0,False,False,True,True,True,False,True,True,True,Negative,"Mengandung kritik, ketidakpercayaan, atau tuduhan terhadap kejujuran/tanggung jawab brand atau pemilik.",Negative,"Mengandung kritik, ketidakpercayaan, atau tuduhan terhadap kejujuran/tanggung jawab brand atau pemilik.",Negative,"Kedua anotator sepakat. Mengandung kritik, ketidakpercayaan, atau tuduhan terhadap kejujuran/tanggung jawab brand atau pemilik.",Negative,human_adjudicated_label
development,7421560012823610118,"dri awal coba daviena ga cocok ,syg udh dibeli tp krna ga cocok jd kebuang dh",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,mixed_sentiment;question;slang,,"dri awal coba daviena ga cocok ,syg udh dibeli tp krna ga cocok jd kebuang dh","dri awal coba daviena ga cocok ,syg udh dibeli tp krna ga cocok jd kebuang dh",Negative,0.5,False,True,True,True,False,False,False,True,True,Negative,Menyatakan ketidakcocokan atau penolakan terhadap produk secara eksplisit.,Negative,Menyatakan ketidakcocokan atau penolakan terhadap produk secara eksplisit.,Negative,Kedua anotator sepakat. Menyatakan ketidakcocokan atau penolakan terhadap produk secara eksplisit.,Negative,human_adjudicated_label
development,7421522707861799685,kmrin² nantangin.... skrg maaf maaf. otwe harga sedekah lagi ni wkk🤣,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pass 1 dan pass 2 konsisten.,question;slang,,kmrin² nantangin.... skrg maaf maaf. otwe harga sedekah lagi ni wkk🤣,kmrin² nantangin... skrg maaf maaf. otwe harga sedekah lagi ni wkk🤣,Neutral,0.5,False,True,True,True,False,False,False,False,False,Negative,Mengeluhkan harga atau keterjangkauan dengan nada tidak puas/tertekan.,Negative,Mengeluhkan harga atau keterjangkauan dengan nada tidak puas/tertekan.,Negative,Kedua anotator sepakat. Mengeluhkan harga atau keterjangkauan dengan nada tidak puas/tertekan.,Negative,human_adjudicated_label
development,7421499051428168453,kalo gak nipu apa namanya? tulisan di kemasan sama isinya bedaaa kandunganya 😐,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,,kalo gak nipu apa namanya? tulisan di kemasan sama isinya bedaaa kandunganya 😐,kalo gak nipu apa namanya? tulisan di kemasan sama isinya bedaaa kandunganya 😐,Positive,0.5,False,True,True,True,False,False,False,False,True,Negative,"Mengandung kritik, ketidakpercayaan, atau tuduhan terhadap kejujuran/tanggung jawab brand atau pemilik.",Negative,"Mengandung kritik, ketidakpercayaan, atau tuduhan terhadap kejujuran/tanggung jawab brand atau pemilik.",Negative,"Kedua anotator sepakat. Mengandung kritik, ketidakpercayaan, atau tuduhan terhadap kejujuran/tanggung jawab brand atau pemilik.",Negative,human_adjudicated_label
development,7421477033525494534,jd intinya belilah produk murah berkwalitas sesuai kantong yg isinya ga murahan drpd mahal tp dalamnya sebaliknya cc @dokterdetektif,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,mixed_sentiment;question;slang,,jd intinya belilah produk murah berkwalitas sesuai kantong yg isinya ga murahan drpd mahal tp dalamnya sebaliknya cc @dokterdetektif,jd intinya belilah produk murah berkwalitas sesuai kantong yg isinya ga murahan drpd mahal tp dalamnya sebaliknya cc @USER,Negative,0.5,False,True,True,True,False,False,False,True,True,Negative,Mengeluhkan harga atau keterjangkauan dengan nada tidak puas/tertekan.,Negative,Mengeluhkan harga atau keterjangkauan dengan nada tidak puas/tertekan.,Negative,Kedua anotator sepakat. Mengeluhkan harga atau keterjangkauan dengan nada tidak puas/tertekan.,Negative,human_adjudicated_label
development,7421362960267805458,"Mundur alon alon gaess, yukkkk beralih ke skincare lain yang jujur & sdh aman 🥰 ..",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,slang,,"Mundur alon alon gaess, yukkkk beralih ke skincare lain yang jujur & sdh aman 🥰 ..","Mundur alon alon gaess, yukkk beralih ke skincare lain yang jujur & sdh aman 🥰 ..",Positive,0.5,False,False,True,True,False,False,False,False,True,Negative,"Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Negative,"Adjudikasi menetapkan Negative karena keluhan, efek buruk, penolakan, atau kritik menjadi fokus utama. Bentuk pertanyaan/unsur lain tidak mengubah polaritas dominan. Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Negative,human_adjudicated_label
development,7421355942325437190,"maaf mau tanya,emngnya DAVIENA kenapa yaa???kok ak ketinggalan berita🙏",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;potential_sarcasm;question;slang,,"maaf mau tanya,emngnya DAVIENA kenapa yaa???kok ak ketinggalan berita🙏","maaf mau tanya,emngnya DAVIENA kenapa yaa???kok ak ketinggalan berita🙏",Positive,0.5,False,True,True,True,False,False,True,False,False,Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,human_adjudicated_label
development,7421345500819407621,"😭😭😭😭 jerawat ku bnyk gara² daviena,sebelum pkek mukaqu mulus 😭",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,slang,,"😭😭😭😭 jerawat ku bnyk gara² daviena,sebelum pkek mukaqu mulus 😭","😭😭😭 jerawat ku bnyk gara² daviena,sebelum pkek mukaqu mulus 😭",Negative,0.5,False,False,True,True,False,False,False,False,True,Negative,"Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Negative,"Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Negative,"Kedua anotator sepakat. Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Negative,human_adjudicated_label
development,7421340991631868677,usaha yg merugikan orang banyak ga akan berkah... usaha jangka panjang itu harus dimulai dg kejujuran dan amanah!!,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,,usaha yg merugikan orang banyak ga akan berkah... usaha jangka panjang itu harus dimulai dg kejujuran dan amanah!!,usaha yg merugikan orang banyak ga akan berkah... usaha jangka panjang itu harus dimulai dg kejujuran dan amanah!!,Positive,0.5,False,True,True,True,False,False,False,False,True,Negative,"Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Negative,"Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Negative,"Kedua anotator sepakat. Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Negative,human_adjudicated_label
development,7421332730069861126,gw lbh suka buang uang gw beli SK II mahal sekalian..buat mukaaaaa nie jangan main2🙄 ini penting untuk #skincaretips cocok masuk #skincareroutine,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;mixed_sentiment;question;slang,,gw lbh suka buang uang gw beli SK II mahal sekalian..buat mukaaaaa nie jangan main2🙄 ini penting untuk #skincaretips cocok masuk #skincareroutine,gw lbh suka buang uang gw beli SK II mahal sekalian..buat mukaaa nie jangan main2🙄 ini penting untuk #skincaretips cocok masuk #skincareroutine,Positive,0.5,False,True,True,True,False,False,False,True,True,Negative,Mengeluhkan harga atau keterjangkauan dengan nada tidak puas/tertekan.,Negative,Mengeluhkan harga atau keterjangkauan dengan nada tidak puas/tertekan.,Negative,Kedua anotator sepakat. Mengeluhkan harga atau keterjangkauan dengan nada tidak puas/tertekan.,Negative,human_adjudicated_label
development,7421250789711364871,"Walau kita blm punya kesempatan pakai skincare TikTok, tapi kontroversialnya msk di page kt 🤭😊. Nah baru ini cantik paras, cantik juga tutur kata! Lebih baik terlambat, kan daripada tidak melakukan sama sekali 👍👍👍👍. Perbuatan mulai seseorang adalah tidak pernah blaming (menyalahkan) sapa pun walau pun apa yg terjadi itu bukan kesalahan kita sendiri! Kadang mata dan telinga kıta tertutup karena rasa “EGO” Pepatah mengatakan; “Musuh yg bisa menghancur kan kehidupan kita adalah diri “KITA SENDIRI!” Bagi khalayak kaum hawa di luar sana, jadilah kustomer yg smart, cerdik, dan biasakan baca spek produk yg mo kita beli! Jgn tergiur dgn hasıl yg kita lihat di layar, pertimbangkan ttg filter, AI, dan technique marketing seller! Peace 🫶",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,question;slang,,"Walau kita blm punya kesempatan pakai skincare TikTok, tapi kontroversialnya msk di page kt 🤭😊. Nah baru ini cantik paras, cantik juga tutur kata! Lebih baik terlambat, kan daripada tidak melakukan sama sekali 👍👍👍👍. Perbuatan mulai seseorang adalah tidak pernah blaming (menyalahkan) sapa pun walau pun apa yg terjadi itu bukan kesalahan kita sendiri! Kadang mata dan telinga kıta tertutup karena rasa “EGO” Pepatah mengatakan; “Musuh yg bisa menghancur kan kehidupan kita adalah diri “KITA SENDIRI!” Bagi khalayak kaum hawa di luar sana, jadilah kustomer yg smart, cerdik, dan biasakan baca spek produk yg mo kita beli! Jgn tergiur dgn hasıl yg kita lihat di layar, pertimbangkan ttg filter, AI, dan technique marketing seller! Peace 🫶","Walau kita blm punya kesempatan pakai skincare TikTok, tapi kontroversialnya msk di page kt 🤭😊. Nah baru ini cantik paras, cantik juga tutur kata! Lebih baik terlambat, kan daripada tidak melakukan sama sekali 👍👍👍. Perbuatan mulai seseorang adalah tidak pernah blaming (menyalahkan) sapa pun walau pun apa yg terjadi itu bukan kesalahan kita sendiri! Kadang mata dan telinga kıta tertutup karena rasa “EGO” Pepatah mengatakan; “Musuh yg bisa menghancur kan kehidupan kita adalah diri “KITA SENDIRI!” Bagi khalayak kaum hawa di luar sana, jadilah kustomer yg smart, cerdik, dan biasakan baca spek produk yg mo kita beli! Jgn tergiur dgn hasıl yg kita lihat di layar, pertimbangkan ttg filter, AI, dan technique marketing seller! Peace 🫶",Positive,0.5,False,True,True,True,False,False,False,False,False,Positive,Melaporkan perbaikan masalah kulit atau kondisi wajah setelah mengikuti pemakaian/saran.,Uncertain,"Makna evaluatifnya ambigu, campuran, atau memerlukan konteks tambahan untuk menentukan polaritas.",Positive,Adjudikasi menetapkan Positive karena sinyal hasil baik/pujian menjadi fokus utama. Unsur negatif atau kehati-hatian dinilai sebagai konteks sekunder. Melaporkan perbaikan masalah kulit atau kondisi wajah setelah mengikuti pemakaian/saran.,Positive,human_adjudicated_label
development,7421218004798931717,sdh terlanjur pindah ke dokmil yg tidak overclaim @dokterdetektif gimana nih dok?,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,,sdh terlanjur pindah ke dokmil yg tidak overclaim @dokterdetektif gimana nih dok?,sdh terlanjur pindah ke dokmil yg tidak overclaim @USER gimana nih dok?,Negative,0.5,False,True,True,True,False,False,False,False,True,Negative,"Mengandung kritik, ketidakpercayaan, atau tuduhan terhadap kejujuran/tanggung jawab brand atau pemilik.",Negative,"Mengandung kritik, ketidakpercayaan, atau tuduhan terhadap kejujuran/tanggung jawab brand atau pemilik.",Negative,"Kedua anotator sepakat. Mengandung kritik, ketidakpercayaan, atau tuduhan terhadap kejujuran/tanggung jawab brand atau pemilik.",Negative,human_adjudicated_label
development,7421196498304484102,"ternyata prodak ini setelah aku lakukan pengujian lab mandiri,hasilnya sama persis dengan hasil laboratorium yg ada didlm kemasan (secara ga langsung msh blm terima statemen dokdif????)",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,,"ternyata prodak ini setelah aku lakukan pengujian lab mandiri,hasilnya sama persis dengan hasil laboratorium yg ada didlm kemasan (secara ga langsung msh blm terima statemen dokdif????)","ternyata prodak ini setelah aku lakukan pengujian lab mandiri,hasilnya sama persis dengan hasil laboratorium yg ada didlm kemasan (secara ga langsung msh blm terima statemen dokdif???)",Positive,0.5,False,True,True,True,False,False,False,False,True,Positive,"Nada keseluruhan menunjukkan persetujuan, kepuasan, atau penilaian positif yang cukup jelas.",Uncertain,"Makna evaluatifnya ambigu, campuran, atau memerlukan konteks tambahan untuk menentukan polaritas.",Uncertain,"Adjudikasi menetapkan Uncertain karena bukti polaritas tidak cukup konsisten atau membutuhkan konteks tambahan. Makna evaluatifnya ambigu, campuran, atau memerlukan konteks tambahan untuk menentukan polaritas.",Uncertain,human_adjudicated_label
development,7421192938723574533,"🤣🤣🤣🤣🤣
🤣🤣🤣🤣
🤣🤣🤣
🤣🤣
🤣",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Emoji/simbol tanpa valensi yang cukup jelas.,Uncertain,Emoji/simbol tanpa valensi yang cukup jelas.,Uncertain,Pass 1 dan pass 2 konsisten.,emoji_only,,🤣🤣🤣🤣🤣 🤣🤣🤣🤣 🤣🤣🤣 🤣🤣 🤣,🤣🤣🤣 🤣🤣🤣 🤣🤣🤣 🤣🤣 🤣,Unknown,0.0,True,False,False,False,False,True,False,False,False,No Text,"Tidak terdapat proposisi tekstual yang dapat dinilai; isinya hanya emoji, mention, tautan, atau filler.",No Text,"Tidak terdapat proposisi tekstual yang dapat dinilai; isinya hanya emoji, mention, tautan, atau filler.",No Text,"Kedua anotator sepakat. Tidak terdapat proposisi tekstual yang dapat dinilai; isinya hanya emoji, mention, tautan, atau filler.",No Text,human_adjudicated_label
development,7421192788799177478,daripada niacinamide 10 persen harganya mahal mending hanasui sama ingredientnya cuma 30 rb,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,,daripada niacinamide 10 persen harganya mahal mending hanasui sama ingredientnya cuma 30 rb,daripada niacinamide 10 persen harganya mahal mending hanasui sama ingredientnya cuma 30 rb,Negative,0.5,False,True,True,True,False,False,False,False,True,Negative,Mengeluhkan harga atau keterjangkauan dengan nada tidak puas/tertekan.,Negative,Mengeluhkan harga atau keterjangkauan dengan nada tidak puas/tertekan.,Negative,Kedua anotator sepakat. Mengeluhkan harga atau keterjangkauan dengan nada tidak puas/tertekan.,Negative,human_adjudicated_label
development,7421178084952982277,bagaimn dengan zat2 kimia yg sdah trlnjur msuk ke tubuh org2 yg tdk tau apa2.... dr awal mlkukan itu apa gak ada rasa bersalah psti owner tau prjalanan produknya...,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pass 1 dan pass 2 konsisten.,question;slang,,bagaimn dengan zat2 kimia yg sdah trlnjur msuk ke tubuh org2 yg tdk tau apa2.... dr awal mlkukan itu apa gak ada rasa bersalah psti owner tau prjalanan produknya...,bagaimn dengan zat2 kimia yg sdah trlnjur msuk ke tubuh org2 yg tdk tau apa2... dr awal mlkukan itu apa gak ada rasa bersalah psti owner tau prjalanan produknya...,Neutral,0.5,False,True,True,True,False,False,False,False,False,Negative,"Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Negative,"Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Negative,"Kedua anotator sepakat. Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Negative,human_adjudicated_label
development,7471587154696749841,Punyaku baru kepake 90% barangkali ada yg mau gantiin? Di murahinn,7429265515434036485,maryame_niacinamide,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,,Punyaku baru kepake 90% barangkali ada yg mau gantiin? Di murahinn,Punyaku baru kepake 90% barangkali ada yg mau gantiin? Di murahinn,Positive,0.5,False,True,True,True,False,False,False,False,True,Neutral,"Berisi pertanyaan atau informasi transaksi (harga, pembelian, stok, atau penjualan) tanpa evaluasi sentimen yang tegas.",Neutral,"Berisi pertanyaan atau informasi transaksi (harga, pembelian, stok, atau penjualan) tanpa evaluasi sentimen yang tegas.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan atau informasi transaksi (harga, pembelian, stok, atau penjualan) tanpa evaluasi sentimen yang tegas.",Neutral,human_adjudicated_label
development,7460645723416118021,"aku jangankan flek,, komedo saja malah nggak hilang,, kok aku nggak cocok,,
krem siang emang bagus,, cuma nggak mencerahkan
harus pake merk apa aku? hikss",7429265515434036485,maryame_niacinamide,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,mixed_sentiment;potential_sarcasm;question;slang,,"aku jangankan flek,, komedo saja malah nggak hilang,, kok aku nggak cocok,, krem siang emang bagus,, cuma nggak mencerahkan harus pake merk apa aku? hikss","aku jangankan flek,, komedo saja malah nggak hilang,, kok aku nggak cocok,, krem siang emang bagus,, cuma nggak mencerahkan harus pake merk apa aku? hikss",Negative,0.5,False,True,True,True,False,False,True,True,True,Negative,Menyatakan ketidakcocokan atau penolakan terhadap produk secara eksplisit.,Negative,Menyatakan ketidakcocokan atau penolakan terhadap produk secara eksplisit.,Negative,Kedua anotator sepakat. Menyatakan ketidakcocokan atau penolakan terhadap produk secara eksplisit.,Negative,human_adjudicated_label
development,7476293721170395921,Masi ngga,7429265515434036485,maryame_niacinamide,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Teks terlalu pendek atau ambigu untuk menentukan orientasi.,Uncertain,Teks terlalu pendek atau ambigu untuk menentukan orientasi.,Uncertain,Pass 1 dan pass 2 konsisten.,slang;very_short,,Masi ngga,Masi ngga,Unknown,0.0,False,False,True,True,False,True,False,False,False,Negative,"Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Negative,"Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Negative,"Kedua anotator sepakat. Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Negative,human_adjudicated_label
